sale_id,order_id,customer_id,product_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit,order_date_clean
CA-2016-145583_138,CA-2016-145583,LC-16885,"Office Supplies_Supplies_Fiskars Softgrip Scissors",10/13/2016,10/19/2016,"Standard Class",65.88,6,0,18.4464,2016-10-13
CA-2016-145583_139,CA-2016-145583,LC-16885,"Furniture_Furnishings_Longer-Life Soft White Bulbs",10/13/2016,10/19/2016,"Standard Class",43.12,14,0,20.6976,2016-10-13
CA-2016-110366_140,CA-2016-110366,JD-15895,"Furniture_Furnishings_Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock",09-05-2016,09-07-2016,"Second Class",82.8,2,0.2,10.35,2016-05-09
CA-2017-106180_141,CA-2017-106180,SH-19975,"Office Supplies_Art_Newell 343",9/18/2017,9/23/2017,"Standard Class",8.82,3,0,2.3814,2017-09-18
CA-2017-106180_142,CA-2017-106180,SH-19975,"Office Supplies_Envelopes_Convenience Packs of Business Envelopes",9/18/2017,9/23/2017,"Standard Class",10.86,3,0,5.1042,2017-09-18
CA-2017-106180_143,CA-2017-106180,SH-19975,"Office Supplies_Paper_Xerox 1911",9/18/2017,9/23/2017,"Standard Class",143.7,3,0,68.976,2017-09-18
CA-2017-155376_144,CA-2017-155376,SG-20080,"Office Supplies_Appliances_Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",12/22/2017,12/27/2017,"Standard Class",839.43,3,0,218.2518,2017-12-22
CA-2015-110744_145,CA-2015-110744,HA-14920,"Office Supplies_Storage_Safco Industrial Wire Shelving",09-07-2015,09-12-2015,"Standard Class",671.93,7,0,20.1579,2015-07-09
CA-2014-110072_146,CA-2014-110072,MG-17680,"Furniture_Furnishings_Seth Thomas 14" Putty-Colored Wall Clock",10/22/2014,10/28/2014,"Standard Class",93.888,4,0.2,12.9096,2014-10-22
CA-2016-114489_147,CA-2016-114489,JE-16165,"Technology_Phones_Plantronics Cordless Phone Headset with In-line Volume - M214C",12-05-2016,12-09-2016,"Standard Class",384.45,11,0,103.8015,2016-05-12
CA-2016-114489_148,CA-2016-114489,JE-16165,"Technology_Phones_Anker Astro 15000mAh USB Portable Charger",12-05-2016,12-09-2016,"Standard Class",149.97,3,0,5.9988,2016-05-12
CA-2016-114489_149,CA-2016-114489,JE-16165,"Furniture_Chairs_Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",12-05-2016,12-09-2016,"Standard Class",1951.84,8,0,585.552,2016-05-12
CA-2016-114489_150,CA-2016-114489,JE-16165,"Office Supplies_Binders_GBC Prestige Therm-A-Bind Covers",12-05-2016,12-09-2016,"Standard Class",171.55,5,0,80.6285,2016-05-12
CA-2016-158834_151,CA-2016-158834,TW-21025,"Office Supplies_Appliances_Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",3/13/2016,3/16/2016,"First Class",157.92,5,0.2,17.766,2016-03-13
CA-2016-158834_152,CA-2016-158834,TW-21025,"Technology_Phones_Jabra BIZ 2300 Duo QD Duo Corded Headset",3/13/2016,3/16/2016,"First Class",203.184,2,0.2,15.2388,2016-03-13
CA-2015-124919_153,CA-2015-124919,SP-20650,"Office Supplies_Paper_Southworth 25% Cotton Antique Laid Paper & Envelopes",5/31/2015,06-02-2015,"First Class",58.38,7,0,26.271,2015-05-31
CA-2015-124919_154,CA-2015-124919,SP-20650,"Office Supplies_Paper_Xerox 1883",5/31/2015,06-02-2015,"First Class",105.52,4,0,48.5392,2015-05-31
CA-2015-124919_155,CA-2015-124919,SP-20650,"Office Supplies_Storage_Tenex Personal Project File with Scoop Front Design, Black",5/31/2015,06-02-2015,"First Class",80.88,6,0,21.0288,2015-05-31
CA-2015-118948_156,CA-2015-118948,NK-18490,"Office Supplies_Art_Newell 311",5/28/2015,06-03-2015,"Standard Class",6.63,3,0,1.7901,2015-05-28
CA-2014-104269_157,CA-2014-104269,DB-13060,"Furniture_Chairs_Global Deluxe High-Back Manager's Chair",03-01-2014,03-06-2014,"Second Class",457.568,2,0.2,51.4764,2014-01-03
CA-2016-114104_158,CA-2016-114104,NP-18670,"Office Supplies_Labels_Avery 519",11/20/2016,11/24/2016,"Standard Class",14.62,2,0,6.8714,2016-11-20
CA-2016-114104_159,CA-2016-114104,NP-18670,"Technology_Phones_Avaya 5420 Digital phone",11/20/2016,11/24/2016,"Standard Class",944.93,7,0,236.2325,2016-11-20
CA-2016-162733_160,CA-2016-162733,TT-21070,"Office Supplies_Paper_Xerox 1920",05-11-2016,05-12-2016,"First Class",5.98,1,0,2.691,2016-11-05
CA-2015-119697_161,CA-2015-119697,EM-13960,"Technology_Accessories_Lenovo 17-Key USB Numeric Keypad",12/28/2015,12/31/2015,"Second Class",54.384,2,0.2,1.3596,2015-12-28
CA-2016-154508_162,CA-2016-154508,RD-19900,"Office Supplies_Envelopes_Staple envelope",11/16/2016,11/20/2016,"Standard Class",28.4,5,0,13.348,2016-11-16
CA-2016-113817_163,CA-2016-113817,MJ-17740,"Office Supplies_Binders_Wilson Jones International Size A4 Ring Binders",11-07-2016,11-11-2016,"Standard Class",27.68,2,0.2,9.688,2016-07-11
CA-2014-139892_164,CA-2014-139892,BM-11140,"Office Supplies_Art_BIC Brite Liner Highlighters",09-08-2014,09-12-2014,"Standard Class",9.936,3,0.2,2.7324,2014-08-09
CA-2014-139892_165,CA-2014-139892,BM-11140,"Technology_Machines_Lexmark MX611dhe Monochrome Laser Printer",09-08-2014,09-12-2014,"Standard Class",8159.952,8,0.4,-1359.992,2014-08-09
CA-2014-139892_166,CA-2014-139892,BM-11140,"Office Supplies_Storage_Space Solutions HD Industrial Steel Shelving.",09-08-2014,09-12-2014,"Standard Class",275.928,3,0.2,-58.6347,2014-08-09
CA-2014-139892_167,CA-2014-139892,BM-11140,"Furniture_Chairs_SAFCO Arco Folding Chair",09-08-2014,09-12-2014,"Standard Class",1740.06,9,0.3,-24.858,2014-08-09
CA-2014-139892_168,CA-2014-139892,BM-11140,"Office Supplies_Art_Sanford Liquid Accent Highlighters",09-08-2014,09-12-2014,"Standard Class",32.064,6,0.2,6.8136,2014-08-09
CA-2014-139892_169,CA-2014-139892,BM-11140,"Office Supplies_Appliances_Kensington 7 Outlet MasterPiece Power Center",09-08-2014,09-12-2014,"Standard Class",177.98,5,0.8,-453.849,2014-08-09
CA-2014-139892_170,CA-2014-139892,BM-11140,"Technology_Phones_JBL Micro Wireless Portable Bluetooth Speaker",09-08-2014,09-12-2014,"Standard Class",143.976,3,0.2,8.9985,2014-08-09
CA-2014-118962_171,CA-2014-118962,CS-12130,"Office Supplies_Paper_Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",08-05-2014,08-09-2014,"Standard Class",20.94,3,0,9.8418,2014-05-08
CA-2014-118962_172,CA-2014-118962,CS-12130,"Office Supplies_Paper_Xerox 1913",08-05-2014,08-09-2014,"Standard Class",110.96,2,0,53.2608,2014-05-08
CA-2014-118962_173,CA-2014-118962,CS-12130,"Furniture_Chairs_Global Value Steno Chair, Gray",08-05-2014,08-09-2014,"Standard Class",340.144,7,0.2,21.259,2014-05-08
US-2014-100853_174,US-2014-100853,JB-15400,"Office Supplies_Appliances_Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",9/14/2014,9/19/2014,"Standard Class",52.448,2,0.8,-131.12,2014-09-14
US-2014-100853_175,US-2014-100853,JB-15400,"Office Supplies_Labels_Avery 51",9/14/2014,9/19/2014,"Standard Class",20.16,4,0.2,6.552,2014-09-14
US-2017-152366_176,US-2017-152366,SJ-20500,"Office Supplies_Appliances_Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4/21/2017,4/25/2017,"Second Class",97.264,4,0.8,-243.16,2017-04-21
US-2015-101511_177,US-2015-101511,JE-15745,"Furniture_Chairs_Padded Folding Chairs, Black, 4/Carton",11/21/2015,11/23/2015,"Second Class",396.802,7,0.3,-11.3372,2015-11-21
US-2015-101511_178,US-2015-101511,JE-15745,"Office Supplies_Supplies_Acme Rosewood Handle Letter Opener",11/21/2015,11/23/2015,"Second Class",15.88,5,0.2,-3.7715,2015-11-21
CA-2015-137225_179,CA-2015-137225,JK-15640,"Office Supplies_Art_Sanford Colorific Eraseable Coloring Pencils, 12 Count",12/15/2015,12/19/2015,"Standard Class",3.28,1,0,1.4104,2015-12-15
CA-2014-166191_180,CA-2014-166191,DK-13150,"Office Supplies_Storage_Tenex File Box, Personal Filing Tote with Lid, Black",12-05-2014,12-09-2014,"Second Class",24.816,2,0.2,1.8612,2014-05-12
CA-2014-166191_181,CA-2014-166191,DK-13150,"Technology_Accessories_Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",12-05-2014,12-09-2014,"Second Class",408.744,7,0.2,76.6395,2014-05-12
CA-2014-158274_182,CA-2014-158274,RM-19675,"Technology_Phones_AT&T TR1909W",11/19/2014,11/24/2014,"Second Class",503.96,4,0,131.0296,2014-11-19
CA-2014-158274_183,CA-2014-158274,RM-19675,"Technology_Phones_Nokia Lumia 521 (T-Mobile)",11/19/2014,11/24/2014,"Second Class",149.95,5,0,41.986,2014-11-19
CA-2014-158274_184,CA-2014-158274,RM-19675,"Technology_Accessories_HP Standard 104 key PS/2 Keyboard",11/19/2014,11/24/2014,"Second Class",29,2,0,7.25,2014-11-19
CA-2016-105018_185,CA-2016-105018,SK-19990,"Office Supplies_Binders_Avery Poly Binder Pockets",11/28/2016,12-02-2016,"Standard Class",7.16,2,0,3.4368,2016-11-28
CA-2014-123260_186,CA-2014-123260,FM-14290,"Technology_Accessories_SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",8/26/2014,8/30/2014,"Standard Class",176.8,8,0,22.984,2014-08-26
CA-2016-157000_187,CA-2016-157000,AM-10360,"Office Supplies_Storage_Personal Filing Tote with Lid, Black/Gray",7/16/2016,7/22/2016,"Standard Class",37.224,3,0.2,3.7224,2016-07-16
CA-2016-157000_188,CA-2016-157000,AM-10360,"Office Supplies_Paper_Southworth 25% Cotton Antique Laid Paper & Envelopes",7/16/2016,7/22/2016,"Standard Class",20.016,3,0.2,6.255,2016-07-16
CA-2015-102281_189,CA-2015-102281,MP-17470,"Furniture_Bookcases_Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",10-12-2015,10/14/2015,"First Class",899.136,4,0.2,112.392,2015-12-10
CA-2015-102281_190,CA-2015-102281,MP-17470,"Technology_Phones_I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",10-12-2015,10/14/2015,"First Class",71.76,6,0,20.0928,2015-12-10
CA-2015-102281_191,CA-2015-102281,MP-17470,"Office Supplies_Paper_Xerox 205",10-12-2015,10/14/2015,"First Class",51.84,8,0,24.8832,2015-12-10
CA-2015-102281_192,CA-2015-102281,MP-17470,"Furniture_Bookcases_Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",10-12-2015,10/14/2015,"First Class",626.352,3,0.2,46.9764,2015-12-10
CA-2015-102281_193,CA-2015-102281,MP-17470,"Office Supplies_Art_4009 Highlighters by Sanford",10-12-2015,10/14/2015,"First Class",19.9,5,0,6.567,2015-12-10
CA-2015-131457_194,CA-2015-131457,MZ-17515,"Office Supplies_Envelopes_Poly String Tie Envelopes",10/31/2015,11-06-2015,"Standard Class",14.28,7,0,6.7116,2015-10-31
CA-2014-140004_195,CA-2014-140004,CB-12025,"Office Supplies_Art_Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3/21/2014,3/25/2014,"Standard Class",7.408,2,0.2,1.2038,2014-03-21
CA-2014-140004_196,CA-2014-140004,CB-12025,"Office Supplies_Art_Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3/21/2014,3/25/2014,"Standard Class",6.048,3,0.2,1.5876,2014-03-21
CA-2017-107720_197,CA-2017-107720,VM-21685,"Office Supplies_Storage_Decoflex Hanging Personal Folder File",11-06-2017,11/13/2017,"Standard Class",46.26,3,0,12.0276,2017-06-11
US-2017-124303_198,US-2017-124303,FH-14365,"Office Supplies_Binders_Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue",07-06-2017,7/13/2017,"Standard Class",2.946,2,0.7,-2.2586,2017-06-07
US-2017-124303_199,US-2017-124303,FH-14365,"Office Supplies_Paper_Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",07-06-2017,7/13/2017,"Standard Class",16.056,3,0.2,5.8203,2017-06-07
CA-2017-105074_200,CA-2017-105074,MB-17305,"Office Supplies_Paper_Southworth 25% Cotton Linen-Finish Paper & Envelopes",6/24/2017,6/29/2017,"Standard Class",21.744,3,0.2,6.795,2017-06-24
CA-2014-133690_201,CA-2014-133690,BS-11755,"Furniture_Tables_BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",08-03-2014,08-05-2014,"First Class",218.75,2,0.5,-161.875,2014-03-08
CA-2014-133690_202,CA-2014-133690,BS-11755,"Office Supplies_Appliances_Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",08-03-2014,08-05-2014,"First Class",2.6,1,0.2,0.2925,2014-03-08
US-2017-116701_203,US-2017-116701,LC-17140,"Office Supplies_Appliances_Eureka Sanitaire  Commercial Upright",12/17/2017,12/21/2017,"Second Class",66.284,2,0.8,-178.9668,2017-12-17
CA-2017-126382_204,CA-2017-126382,HK-14890,"Furniture_Furnishings_Eldon 200 Class Desk Accessories, Burgundy",06-03-2017,06-07-2017,"Standard Class",35.168,7,0.2,9.6712,2017-03-06
CA-2017-108329_205,CA-2017-108329,LE-16810,"Technology_Phones_Nortel Business Series Terminal T7208 Digital phone",12-09-2017,12/14/2017,"Standard Class",444.768,4,0.2,44.4768,2017-09-12
CA-2017-135860_206,CA-2017-135860,JH-15985,"Office Supplies_Storage_Tennsco Lockers, Gray",12-01-2017,12-07-2017,"Standard Class",83.92,4,0,5.8744,2017-01-12
CA-2017-135860_207,CA-2017-135860,JH-15985,"Technology_Phones_Panasonic KX-TG6844B Expandable Digital Cordless Telephone",12-01-2017,12-07-2017,"Standard Class",131.98,2,0,35.6346,2017-01-12
CA-2017-135860_208,CA-2017-135860,JH-15985,"Office Supplies_Binders_Avery Durable Slant Ring Binders, No Labels",12-01-2017,12-07-2017,"Standard Class",15.92,4,0,7.4824,2017-01-12
CA-2017-135860_209,CA-2017-135860,JH-15985,"Office Supplies_Fasteners_Advantus Push Pins, Aluminum Head",12-01-2017,12-07-2017,"Standard Class",52.29,9,0,16.2099,2017-01-12
CA-2017-135860_210,CA-2017-135860,JH-15985,"Office Supplies_Storage_Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",12-01-2017,12-07-2017,"Standard Class",91.99,1,0,3.6796,2017-01-12
CA-2015-101007_211,CA-2015-101007,MS-17980,"Technology_Accessories_Memorex Micro Travel Drive 8 GB",02-09-2015,2/13/2015,"Second Class",20.8,2,0.2,6.5,2015-09-02
CA-2015-146262_212,CA-2015-146262,VW-21775,"Office Supplies_Labels_Avery 505",01-02-2015,01-09-2015,"Standard Class",23.68,2,0.2,8.88,2015-02-01
CA-2015-146262_213,CA-2015-146262,VW-21775,"Furniture_Bookcases_O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",01-02-2015,01-09-2015,"Standard Class",452.45,5,0.5,-244.323,2015-02-01
CA-2015-146262_214,CA-2015-146262,VW-21775,"Technology_Phones_Speck Products Candyshell Flip Case",01-02-2015,01-09-2015,"Standard Class",62.982,3,0.4,-14.6958,2015-02-01
CA-2015-146262_215,CA-2015-146262,VW-21775,"Technology_Machines_Cisco 9971 IP Video Phone Charcoal",01-02-2015,01-09-2015,"Standard Class",1188,9,0.7,-950.4,2015-02-01
CA-2015-146262_216,CA-2015-146262,VW-21775,"Technology_Accessories_Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",01-02-2015,01-09-2015,"Standard Class",89.584,2,0.2,4.4792,2015-02-01
CA-2016-130162_217,CA-2016-130162,JH-15910,"Office Supplies_Storage_Personal Filing Tote with Lid, Black/Gray",10/28/2016,11-01-2016,"Standard Class",93.06,6,0,26.0568,2016-10-28
CA-2016-130162_218,CA-2016-130162,JH-15910,"Technology_Phones_Adtran 1202752G1",10/28/2016,11-01-2016,"Standard Class",302.376,3,0.2,22.6782,2016-10-28
CA-2015-169397_219,CA-2015-169397,JB-15925,"Office Supplies_Fasteners_OIC Bulk Pack Metal Binder Clips",12/24/2015,12/27/2015,"First Class",5.584,2,0.2,1.8148,2015-12-24
CA-2015-169397_220,CA-2015-169397,JB-15925,"Office Supplies_Paper_While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",12/24/2015,12/27/2015,"First Class",22.704,6,0.2,8.2302,2015-12-24
CA-2015-169397_221,CA-2015-169397,JB-15925,"Office Supplies_Binders_Ibico Standard Transparent Covers",12/24/2015,12/27/2015,"First Class",19.776,4,0.7,-13.8432,2015-12-24
CA-2015-169397_222,CA-2015-169397,JB-15925,"Furniture_Furnishings_Executive Impressions 14" Two-Color Numerals Wall Clock",12/24/2015,12/27/2015,"First Class",72.704,4,0.2,19.0848,2015-12-24
CA-2015-169397_223,CA-2015-169397,JB-15925,"Technology_Machines_Swingline SM12-08 MicroCut Jam Free Shredder",12/24/2015,12/27/2015,"First Class",479.988,4,0.7,-383.9904,2015-12-24
CA-2015-169397_224,CA-2015-169397,JB-15925,"Office Supplies_Art_Stanley Bostitch Contemporary Electric Pencil Sharpeners",12/24/2015,12/27/2015,"First Class",27.168,2,0.2,2.7168,2015-12-24
CA-2015-163055_225,CA-2015-163055,DS-13180,"Office Supplies_Art_Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",08-09-2015,8/16/2015,"Standard Class",2.2,1,0,0.968,2015-09-08
CA-2015-163055_226,CA-2015-163055,DS-13180,"Furniture_Tables_Bevis 36 x 72 Conference Tables",08-09-2015,8/16/2015,"Standard Class",622.45,5,0,136.939,2015-09-08
CA-2015-163055_227,CA-2015-163055,DS-13180,"Office Supplies_Storage_Rogers Deluxe File Chest",08-09-2015,8/16/2015,"Standard Class",21.98,1,0,0.2198,2015-09-08
US-2015-145436_228,US-2015-145436,VD-21670,"Furniture_Chairs_Global Low Back Tilter Chair",2/28/2015,03-04-2015,"Standard Class",161.568,2,0.2,-28.2744,2015-02-28
US-2015-145436_229,US-2015-145436,VD-21670,"Furniture_Chairs_Global Push Button Manager's Chair, Indigo",2/28/2015,03-04-2015,"Standard Class",389.696,8,0.2,43.8408,2015-02-28
US-2014-156216_230,US-2014-156216,EA-14035,"Office Supplies_Binders_GBC Instant Index System for Binding Systems",9/13/2014,9/17/2014,"Standard Class",18.648,7,0.7,-12.432,2014-09-13
US-2017-100930_231,US-2017-100930,CS-12400,"Furniture_Tables_Bush Advantage Collection Round Conference Table",04-07-2017,04-12-2017,"Standard Class",233.86,2,0.45,-102.048,2017-07-04
US-2017-100930_232,US-2017-100930,CS-12400,"Furniture_Tables_Bretford Rectangular Conference Table Tops",04-07-2017,04-12-2017,"Standard Class",620.6145,3,0.45,-248.2458,2017-07-04
US-2017-100930_233,US-2017-100930,CS-12400,"Office Supplies_Binders_GBC Instant Index System for Binding Systems",04-07-2017,04-12-2017,"Standard Class",5.328,2,0.7,-3.552,2017-07-04
US-2017-100930_234,US-2017-100930,CS-12400,"Furniture_Furnishings_Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49"",04-07-2017,04-12-2017,"Standard Class",258.072,3,0.2,0,2017-07-04
US-2017-100930_235,US-2017-100930,CS-12400,"Technology_Accessories_Logitech P710e Mobile Speakerphone",04-07-2017,04-12-2017,"Standard Class",617.976,3,0.2,-7.7247,2017-07-04
CA-2017-160514_236,CA-2017-160514,DB-13120,"Office Supplies_Paper_Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",11-12-2017,11/16/2017,"Standard Class",10.56,2,0,4.752,2017-12-11
CA-2016-157749_237,CA-2016-157749,KL-16645,"Office Supplies_Paper_Xerox 1957",06-04-2016,06-09-2016,"Second Class",25.92,5,0.2,9.396,2016-04-06
CA-2016-157749_238,CA-2016-157749,KL-16645,"Furniture_Furnishings_Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",06-04-2016,06-09-2016,"Second Class",419.68,5,0.6,-356.728,2016-04-06
CA-2016-157749_239,CA-2016-157749,KL-16645,"Furniture_Furnishings_Staple-based wall hangings",06-04-2016,06-09-2016,"Second Class",11.688,3,0.6,-4.6752,2016-04-06
CA-2016-157749_240,CA-2016-157749,KL-16645,"Technology_Phones_PureGear Roll-On Screen Protector",06-04-2016,06-09-2016,"Second Class",31.984,2,0.2,11.1944,2016-04-06
CA-2016-157749_241,CA-2016-157749,KL-16645,"Furniture_Tables_KI Conference Tables",06-04-2016,06-09-2016,"Second Class",177.225,5,0.5,-120.513,2016-04-06
CA-2016-157749_242,CA-2016-157749,KL-16645,"Furniture_Furnishings_Eldon 100 Class Desk Accessories",06-04-2016,06-09-2016,"Second Class",4.044,3,0.6,-2.8308,2016-04-06
CA-2016-157749_243,CA-2016-157749,KL-16645,"Office Supplies_Art_Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",06-04-2016,06-09-2016,"Second Class",7.408,2,0.2,1.2038,2016-04-06
CA-2014-131926_244,CA-2014-131926,DW-13480,"Furniture_Chairs_Global Deluxe High-Back Manager's Chair",06-01-2014,06-06-2014,"Second Class",2001.86,7,0,580.5394,2014-01-06
CA-2014-131926_245,CA-2014-131926,DW-13480,"Office Supplies_Storage_Safco Steel Mobile File Cart",06-01-2014,06-06-2014,"Second Class",166.72,2,0,41.68,2014-01-06
CA-2014-131926_246,CA-2014-131926,DW-13480,"Office Supplies_Paper_Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",06-01-2014,06-06-2014,"Second Class",47.88,6,0,23.94,2014-01-06
CA-2014-131926_247,CA-2014-131926,DW-13480,"Office Supplies_Appliances_Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",06-01-2014,06-06-2014,"Second Class",1503.25,5,0,496.0725,2014-01-06
CA-2014-131926_248,CA-2014-131926,DW-13480,"Office Supplies_Paper_Xerox 205",06-01-2014,06-06-2014,"Second Class",25.92,4,0,12.4416,2014-01-06
CA-2016-154739_249,CA-2016-154739,LH-17155,"Furniture_Chairs_Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",12-10-2016,12/15/2016,"Second Class",321.568,2,0.2,28.1372,2016-10-12
CA-2016-145625_250,CA-2016-145625,KC-16540,"Office Supplies_Paper_Wirebound Message Books, Two 4 1/4" x 5" Forms per Page",09-11-2016,9/17/2016,"Standard Class",7.61,1,0,3.5767,2016-11-09
CA-2016-145625_251,CA-2016-145625,KC-16540,"Technology_Accessories_Logitech P710e Mobile Speakerphone",09-11-2016,9/17/2016,"Standard Class",3347.37,13,0,636.0003,2016-11-09
CA-2016-146941_252,CA-2016-146941,DL-13315,"Office Supplies_Storage_Fellowes Personal Hanging Folder Files, Navy",12-10-2016,12/13/2016,"First Class",80.58,6,0,22.5624,2016-10-12
CA-2016-146941_253,CA-2016-146941,DL-13315,"Office Supplies_Envelopes_Tyvek Side-Opening Peel & Seel Expanding Envelopes",12-10-2016,12/13/2016,"First Class",361.92,4,0,162.864,2016-10-12
US-2015-159982_254,US-2015-159982,DR-12880,"Furniture_Furnishings_Eldon 100 Class Desk Accessories",11/28/2015,12-04-2015,"Standard Class",12.132,9,0.6,-8.4924,2015-11-28
US-2015-159982_255,US-2015-159982,DR-12880,"Office Supplies_Storage_Belkin 19" Vented Equipment Shelf, Black",11/28/2015,12-04-2015,"Standard Class",82.368,2,0.2,-19.5624,2015-11-28
